gutenberg_id,text,title,document
1342,"Lydia, whose own misery was extreme, and who could not comprehend such",Pride and Prejudice,14103
1342,hard-heartedness in any of the family.,Pride and Prejudice,14104
1342,"",Pride and Prejudice,14105
1342,"""Good Heaven! what is to become of us? What are we to do?"" would they",Pride and Prejudice,14106
1342,"often exclaim in the bitterness of woe. ""How can you be smiling so,",Pride and Prejudice,14107
1342,"Lizzy?""",Pride and Prejudice,14108
1342,"",Pride and Prejudice,14109
1342,Their affectionate mother shared all their grief; she remembered what,Pride and Prejudice,14110
1342,"she had herself endured on a similar occasion, five-and-twenty years",Pride and Prejudice,14111
1342,ago.,Pride and Prejudice,14112
1342,"",Pride and Prejudice,14113
1342,"""I am sure,"" said she, ""I cried for two days together when Colonel",Pride and Prejudice,14114
1342,"Miller's regiment went away. I thought I should have broken my heart.""",Pride and Prejudice,14115
1342,"",Pride and Prejudice,14116
1342,"""I am sure I shall break _mine_,"" said Lydia.",Pride and Prejudice,14117
1342,"",Pride and Prejudice,14118
1342,"""If one could but go to Brighton!"" observed Mrs. Bennet.",Pride and Prejudice,14119
1342,"",Pride and Prejudice,14120
1342,"""Oh, yes!--if one could but go to Brighton! But papa is so",Pride and Prejudice,14121
1342,"disagreeable.""",Pride and Prejudice,14122
1342,"",Pride and Prejudice,14123
1342,"""A little sea-bathing would set me up forever.""",Pride and Prejudice,14124
1342,"",Pride and Prejudice,14125
1342,"""And my aunt Phillips is sure it would do _me_ a great deal of good,""",Pride and Prejudice,14126
1342,added Kitty.,Pride and Prejudice,14127
1342,"",Pride and Prejudice,14128
1342,Such were the kind of lamentations resounding perpetually through,Pride and Prejudice,14129
1342,Longbourn House. Elizabeth tried to be diverted by them; but all sense,Pride and Prejudice,14130
1342,of pleasure was lost in shame. She felt anew the justice of Mr. Darcy's,Pride and Prejudice,14131
1342,objections; and never had she been so much disposed to pardon his,Pride and Prejudice,14132
1342,interference in the views of his friend.,Pride and Prejudice,14133
1342,"",Pride and Prejudice,14134
1342,But the gloom of Lydia's prospect was shortly cleared away; for she,Pride and Prejudice,14135
1342,"received an invitation from Mrs. Forster, the wife of the colonel of",Pride and Prejudice,14136
1342,"the regiment, to accompany her to Brighton. This invaluable friend was a",Pride and Prejudice,14137
1342,"very young woman, and very lately married. A resemblance in good humour",Pride and Prejudice,14138
1342,"and good spirits had recommended her and Lydia to each other, and out of",Pride and Prejudice,14139
1342,their _three_ months' acquaintance they had been intimate _two_.,Pride and Prejudice,14140
1342,"",Pride and Prejudice,14141
1342,"The rapture of Lydia on this occasion, her adoration of Mrs. Forster,",Pride and Prejudice,14142
1342,"the delight of Mrs. Bennet, and the mortification of Kitty, are scarcely",Pride and Prejudice,14143
1342,"to be described. Wholly inattentive to her sister's feelings, Lydia",Pride and Prejudice,14144
1342,"flew about the house in restless ecstasy, calling for everyone's",Pride and Prejudice,14145
1342,"congratulations, and laughing and talking with more violence than ever;",Pride and Prejudice,14146
1342,whilst the luckless Kitty continued in the parlour repined at her fate,Pride and Prejudice,14147
1342,in terms as unreasonable as her accent was peevish.,Pride and Prejudice,14148
1342,"",Pride and Prejudice,14149
1342,"""I cannot see why Mrs. Forster should not ask _me_ as well as Lydia,""",Pride and Prejudice,14150
1342,"said she, ""Though I am _not_ her particular friend. I have just as much",Pride and Prejudice,14151
1342,"right to be asked as she has, and more too, for I am two years older.""",Pride and Prejudice,14152
1342,"",Pride and Prejudice,14153
1342,"In vain did Elizabeth attempt to make her reasonable, and Jane to make",Pride and Prejudice,14154
1342,"her resigned. As for Elizabeth herself, this invitation was so far from",Pride and Prejudice,14155
1342,"exciting in her the same feelings as in her mother and Lydia, that she",Pride and Prejudice,14156
1342,considered it as the death warrant of all possibility of common sense,Pride and Prejudice,14157
1342,for the latter; and detestable as such a step must make her were it,Pride and Prejudice,14158
1342,"known, she could not help secretly advising her father not to let her",Pride and Prejudice,14159
1342,go. She represented to him all the improprieties of Lydia's general,Pride and Prejudice,14160
1342,"behaviour, the little advantage she could derive from the friendship of",Pride and Prejudice,14161
1342,"such a woman as Mrs. Forster, and the probability of her being yet more",Pride and Prejudice,14162
1342,"imprudent with such a companion at Brighton, where the temptations must",Pride and Prejudice,14163
1342,"be greater than at home. He heard her attentively, and then said:",Pride and Prejudice,14164
1342,"",Pride and Prejudice,14165
1342,"""Lydia will never be easy until she has exposed herself in some public",Pride and Prejudice,14166
1342,"place or other, and we can never expect her to do it with so",Pride and Prejudice,14167
1342,little expense or inconvenience to her family as under the present,Pride and Prejudice,14168
1342,"circumstances.""",Pride and Prejudice,14169
1342,"",Pride and Prejudice,14170
1342,"""If you were aware,"" said Elizabeth, ""of the very great disadvantage to",Pride and Prejudice,14171
1342,us all which must arise from the public notice of Lydia's unguarded and,Pride and Prejudice,14172
1342,"imprudent manner--nay, which has already arisen from it, I am sure you",Pride and Prejudice,14173
1342,"would judge differently in the affair.""",Pride and Prejudice,14174
1342,"",Pride and Prejudice,14175
1342,"""Already arisen?"" repeated Mr. Bennet. ""What, has she frightened away",Pride and Prejudice,14176
1342,some of your lovers? Poor little Lizzy! But do not be cast down. Such,Pride and Prejudice,14177
1342,squeamish youths as cannot bear to be connected with a little absurdity,Pride and Prejudice,14178
1342,"are not worth a regret. Come, let me see the list of pitiful fellows who",Pride and Prejudice,14179
1342,"have been kept aloof by Lydia's folly.""",Pride and Prejudice,14180
1342,"",Pride and Prejudice,14181
1342,"""Indeed you are mistaken. I have no such injuries to resent. It is not",Pride and Prejudice,14182
1342,"of particular, but of general evils, which I am now complaining. Our",Pride and Prejudice,14183
1342,"importance, our respectability in the world must be affected by the",Pride and Prejudice,14184
1342,"wild volatility, the assurance and disdain of all restraint which mark",Pride and Prejudice,14185
1342,"Lydia's character. Excuse me, for I must speak plainly. If you, my dear",Pride and Prejudice,14186
1342,"father, will not take the trouble of checking her exuberant spirits, and",Pride and Prejudice,14187
1342,of teaching her that her present pursuits are not to be the business of,Pride and Prejudice,14188
1342,"her life, she will soon be beyond the reach of amendment. Her character",Pride and Prejudice,14189
1342,"will be fixed, and she will, at sixteen, be the most determined flirt",Pride and Prejudice,14190
1342,"that ever made herself or her family ridiculous; a flirt, too, in the",Pride and Prejudice,14191
1342,worst and meanest degree of flirtation; without any attraction beyond,Pride and Prejudice,14192
1342,"youth and a tolerable person; and, from the ignorance and emptiness",Pride and Prejudice,14193
1342,"of her mind, wholly unable to ward off any portion of that universal",Pride and Prejudice,14194
1342,contempt which her rage for admiration will excite. In this danger,Pride and Prejudice,14195
1342,"Kitty also is comprehended. She will follow wherever Lydia leads. Vain,",Pride and Prejudice,14196
1342,"ignorant, idle, and absolutely uncontrolled! Oh! my dear father, can you",Pride and Prejudice,14197
1342,suppose it possible that they will not be censured and despised wherever,Pride and Prejudice,14198
1342,"they are known, and that their sisters will not be often involved in the",Pride and Prejudice,14199
1342,"disgrace?""",Pride and Prejudice,14200
1342,"",Pride and Prejudice,14201
1342,"Mr. Bennet saw that her whole heart was in the subject, and",Pride and Prejudice,14202
1342,affectionately taking her hand said in reply:,Pride and Prejudice,14203
1342,"",Pride and Prejudice,14204
1342,"""Do not make yourself uneasy, my love. Wherever you and Jane are known",Pride and Prejudice,14205
1342,you must be respected and valued; and you will not appear to less,Pride and Prejudice,14206
1342,"advantage for having a couple of--or I may say, three--very silly",Pride and Prejudice,14207
1342,sisters. We shall have no peace at Longbourn if Lydia does not go to,Pride and Prejudice,14208
1342,"Brighton. Let her go, then. Colonel Forster is a sensible man, and will",Pride and Prejudice,14209
1342,keep her out of any real mischief; and she is luckily too poor to be an,Pride and Prejudice,14210
1342,object of prey to anybody. At Brighton she will be of less importance,Pride and Prejudice,14211
1342,even as a common flirt than she has been here. The officers will find,Pride and Prejudice,14212
1342,"women better worth their notice. Let us hope, therefore, that her being",Pride and Prejudice,14213
1342,"there may teach her her own insignificance. At any rate, she cannot grow",Pride and Prejudice,14214
1342,"many degrees worse, without authorising us to lock her up for the rest",Pride and Prejudice,14215
1342,"of her life.""",Pride and Prejudice,14216
1342,"",Pride and Prejudice,14217
1342,With this answer Elizabeth was forced to be content; but her own opinion,Pride and Prejudice,14218
1342,"continued the same, and she left him disappointed and sorry. It was not",Pride and Prejudice,14219
1342,"in her nature, however, to increase her vexations by dwelling on",Pride and Prejudice,14220
1342,"them. She was confident of having performed her duty, and to fret",Pride and Prejudice,14221
1342,"over unavoidable evils, or augment them by anxiety, was no part of her",Pride and Prejudice,14222
1342,disposition.,Pride and Prejudice,14223
1342,"",Pride and Prejudice,14224
1342,Had Lydia and her mother known the substance of her conference with her,Pride and Prejudice,14225
1342,"father, their indignation would hardly have found expression in their",Pride and Prejudice,14226
1342,"united volubility. In Lydia's imagination, a visit to Brighton comprised",Pride and Prejudice,14227
1342,"every possibility of earthly happiness. She saw, with the creative eye",Pride and Prejudice,14228
1342,"of fancy, the streets of that gay bathing-place covered with officers.",Pride and Prejudice,14229
1342,"She saw herself the object of attention, to tens and to scores of them",Pride and Prejudice,14230
1342,at present unknown. She saw all the glories of the camp--its tents,Pride and Prejudice,14231
1342,"stretched forth in beauteous uniformity of lines, crowded with the young",Pride and Prejudice,14232
1342,"and the gay, and dazzling with scarlet; and, to complete the view, she",Pride and Prejudice,14233
1342,"saw herself seated beneath a tent, tenderly flirting with at least six",Pride and Prejudice,14234
1342,officers at once.,Pride and Prejudice,14235
1342,"",Pride and Prejudice,14236
1342,Had she known her sister sought to tear her from such prospects and such,Pride and Prejudice,14237
1342,"realities as these, what would have been her sensations? They could have",Pride and Prejudice,14238
1342,"been understood only by her mother, who might have felt nearly the same.",Pride and Prejudice,14239
1342,Lydia's going to Brighton was all that consoled her for her melancholy,Pride and Prejudice,14240
1342,conviction of her husband's never intending to go there himself.,Pride and Prejudice,14241
1342,"",Pride and Prejudice,14242
1342,But they were entirely ignorant of what had passed; and their raptures,Pride and Prejudice,14243
1342,"continued, with little intermission, to the very day of Lydia's leaving",Pride and Prejudice,14244
1342,home.,Pride and Prejudice,14245
1342,"",Pride and Prejudice,14246
1342,Elizabeth was now to see Mr. Wickham for the last time. Having been,Pride and Prejudice,14247
1342,"frequently in company with him since her return, agitation was pretty",Pride and Prejudice,14248
1342,well over; the agitations of former partiality entirely so. She had even,Pride and Prejudice,14249
1342,"learnt to detect, in the very gentleness which had first delighted",Pride and Prejudice,14250
1342,"her, an affectation and a sameness to disgust and weary. In his present",Pride and Prejudice,14251
1342,"behaviour to herself, moreover, she had a fresh source of displeasure,",Pride and Prejudice,14252
1342,for the inclination he soon testified of renewing those intentions which,Pride and Prejudice,14253
1342,"had marked the early part of their acquaintance could only serve, after",Pride and Prejudice,14254
1342,"what had since passed, to provoke her. She lost all concern for him in",Pride and Prejudice,14255
1342,finding herself thus selected as the object of such idle and frivolous,Pride and Prejudice,14256
1342,"gallantry; and while she steadily repressed it, could not but feel the",Pride and Prejudice,14257
1342,"reproof contained in his believing, that however long, and for whatever",Pride and Prejudice,14258
1342,"cause, his attentions had been withdrawn, her vanity would be gratified,",Pride and Prejudice,14259
1342,and her preference secured at any time by their renewal.,Pride and Prejudice,14260
1342,"",Pride and Prejudice,14261
1342,"On the very last day of the regiment's remaining at Meryton, he dined,",Pride and Prejudice,14262
1342,"with other of the officers, at Longbourn; and so little was Elizabeth",Pride and Prejudice,14263
1342,"disposed to part from him in good humour, that on his making some",Pride and Prejudice,14264
1342,"inquiry as to the manner in which her time had passed at Hunsford, she",Pride and Prejudice,14265
1342,mentioned Colonel Fitzwilliam's and Mr. Darcy's having both spent three,Pride and Prejudice,14266
1342,"weeks at Rosings, and asked him, if he was acquainted with the former.",Pride and Prejudice,14267
1342,"",Pride and Prejudice,14268
1342,"He looked surprised, displeased, alarmed; but with a moment's",Pride and Prejudice,14269
1342,"recollection and a returning smile, replied, that he had formerly seen",Pride and Prejudice,14270
1342,"him often; and, after observing that he was a very gentlemanlike man,",Pride and Prejudice,14271
1342,asked her how she had liked him. Her answer was warmly in his favour.,Pride and Prejudice,14272
1342,With an air of indifference he soon afterwards added:,Pride and Prejudice,14273
1342,"",Pride and Prejudice,14274
1342,"""How long did you say he was at Rosings?""",Pride and Prejudice,14275
1342,"",Pride and Prejudice,14276
1342,"""Nearly three weeks.""",Pride and Prejudice,14277
1342,"",Pride and Prejudice,14278
1342,"""And you saw him frequently?""",Pride and Prejudice,14279
1342,"",Pride and Prejudice,14280
1342,"""Yes, almost every day.""",Pride and Prejudice,14281
1342,"",Pride and Prejudice,14282
1342,"""His manners are very different from his cousin's.""",Pride and Prejudice,14283
1342,"",Pride and Prejudice,14284
1342,"""Yes, very different. But I think Mr. Darcy improves upon acquaintance.""",Pride and Prejudice,14285
1342,"",Pride and Prejudice,14286
1342,"""Indeed!"" cried Mr. Wickham with a look which did not escape her. ""And",Pride and Prejudice,14287
1342,"pray, may I ask?--"" But checking himself, he added, in a gayer tone, ""Is",Pride and Prejudice,14288
1342,it in address that he improves? Has he deigned to add aught of civility,Pride and Prejudice,14289
1342,"to his ordinary style?--for I dare not hope,"" he continued in a lower",Pride and Prejudice,14290
1342,"and more serious tone, ""that he is improved in essentials.""",Pride and Prejudice,14291
1342,"",Pride and Prejudice,14292
1342,"""Oh, no!"" said Elizabeth. ""In essentials, I believe, he is very much",Pride and Prejudice,14293
1342,"what he ever was.""",Pride and Prejudice,14294
1342,"",Pride and Prejudice,14295
1342,"While she spoke, Wickham looked as if scarcely knowing whether to",Pride and Prejudice,14296
1342,"rejoice over her words, or to distrust their meaning. There was a",Pride and Prejudice,14297
1342,something in her countenance which made him listen with an apprehensive,Pride and Prejudice,14298
1342,"and anxious attention, while she added:",Pride and Prejudice,14299
1342,"",Pride and Prejudice,14300
1342,"""When I said that he improved on acquaintance, I did not mean that",Pride and Prejudice,14301
1342,"his mind or his manners were in a state of improvement, but that, from",Pride and Prejudice,14302
1342,"knowing him better, his disposition was better understood.""",Pride and Prejudice,14303
1342,"",Pride and Prejudice,14304
1342,Wickham's alarm now appeared in a heightened complexion and agitated,Pride and Prejudice,14305
1342,"look; for a few minutes he was silent, till, shaking off his",Pride and Prejudice,14306
1342,"embarrassment, he turned to her again, and said in the gentlest of",Pride and Prejudice,14307
1342,accents:,Pride and Prejudice,14308
1342,"",Pride and Prejudice,14309
1342,"""You, who so well know my feeling towards Mr. Darcy, will readily",Pride and Prejudice,14310
1342,comprehend how sincerely I must rejoice that he is wise enough to assume,Pride and Prejudice,14311
1342,"even the _appearance_ of what is right. His pride, in that direction,",Pride and Prejudice,14312
1342,"may be of service, if not to himself, to many others, for it must only",Pride and Prejudice,14313
1342,deter him from such foul misconduct as I have suffered by. I only,Pride and Prejudice,14314
1342,"fear that the sort of cautiousness to which you, I imagine, have been",Pride and Prejudice,14315
1342,"alluding, is merely adopted on his visits to his aunt, of whose good",Pride and Prejudice,14316
1342,opinion and judgement he stands much in awe. His fear of her has always,Pride and Prejudice,14317
1342,"operated, I know, when they were together; and a good deal is to be",Pride and Prejudice,14318
1342,"imputed to his wish of forwarding the match with Miss de Bourgh, which I",Pride and Prejudice,14319
1342,"am certain he has very much at heart.""",Pride and Prejudice,14320
1342,"",Pride and Prejudice,14321
1342,"Elizabeth could not repress a smile at this, but she answered only by a",Pride and Prejudice,14322
1342,slight inclination of the head. She saw that he wanted to engage her on,Pride and Prejudice,14323
1342,"the old subject of his grievances, and she was in no humour to indulge",Pride and Prejudice,14324
1342,"him. The rest of the evening passed with the _appearance_, on his",Pride and Prejudice,14325
1342,"side, of usual cheerfulness, but with no further attempt to distinguish",Pride and Prejudice,14326
1342,"Elizabeth; and they parted at last with mutual civility, and possibly a",Pride and Prejudice,14327
1342,mutual desire of never meeting again.,Pride and Prejudice,14328
1342,"",Pride and Prejudice,14329
1342,"When the party broke up, Lydia returned with Mrs. Forster to Meryton,",Pride and Prejudice,14330
1342,from whence they were to set out early the next morning. The separation,Pride and Prejudice,14331
1342,between her and her family was rather noisy than pathetic. Kitty was the,Pride and Prejudice,14332
1342,only one who shed tears; but she did weep from vexation and envy. Mrs.,Pride and Prejudice,14333
1342,"Bennet was diffuse in her good wishes for the felicity of her daughter,",Pride and Prejudice,14334
1342,and impressive in her injunctions that she should not miss the,Pride and Prejudice,14335
1342,opportunity of enjoying herself as much as possible--advice which,Pride and Prejudice,14336
1342,there was every reason to believe would be well attended to; and in,Pride and Prejudice,14337
1342,"the clamorous happiness of Lydia herself in bidding farewell, the more",Pride and Prejudice,14338
1342,gentle adieus of her sisters were uttered without being heard.,Pride and Prejudice,14339
1342,"",Pride and Prejudice,14340
1342,"",Pride and Prejudice,14341
1342,"",Pride and Prejudice,14342
1342,Chapter 42,Pride and Prejudice,14343
1342,"",Pride and Prejudice,14344
1342,"",Pride and Prejudice,14345
1342,"Had Elizabeth's opinion been all drawn from her own family, she could",Pride and Prejudice,14346
1342,not have formed a very pleasing opinion of conjugal felicity or domestic,Pride and Prejudice,14347
1342,"comfort. Her father, captivated by youth and beauty, and that appearance",Pride and Prejudice,14348
1342,"of good humour which youth and beauty generally give, had married a",Pride and Prejudice,14349
1342,woman whose weak understanding and illiberal mind had very early in,Pride and Prejudice,14350
1342,"their marriage put an end to all real affection for her. Respect,",Pride and Prejudice,14351
1342,"esteem, and confidence had vanished for ever; and all his views",Pride and Prejudice,14352
1342,of domestic happiness were overthrown. But Mr. Bennet was not of,Pride and Prejudice,14353
1342,a disposition to seek comfort for the disappointment which his own,Pride and Prejudice,14354
1342,"imprudence had brought on, in any of those pleasures which too often",Pride and Prejudice,14355
1342,console the unfortunate for their folly or their vice. He was fond of,Pride and Prejudice,14356
1342,the country and of books; and from these tastes had arisen his principal,Pride and Prejudice,14357
1342,"enjoyments. To his wife he was very little otherwise indebted, than as",Pride and Prejudice,14358
1342,her ignorance and folly had contributed to his amusement. This is not,Pride and Prejudice,14359
1342,the sort of happiness which a man would in general wish to owe to his,Pride and Prejudice,14360
1342,"wife; but where other powers of entertainment are wanting, the true",Pride and Prejudice,14361
1342,philosopher will derive benefit from such as are given.,Pride and Prejudice,14362
1342,"",Pride and Prejudice,14363
1342,"Elizabeth, however, had never been blind to the impropriety of her",Pride and Prejudice,14364
1342,father's behaviour as a husband. She had always seen it with pain; but,Pride and Prejudice,14365
1342,"respecting his abilities, and grateful for his affectionate treatment of",Pride and Prejudice,14366
1342,"herself, she endeavoured to forget what she could not overlook, and to",Pride and Prejudice,14367
1342,banish from her thoughts that continual breach of conjugal obligation,Pride and Prejudice,14368
1342,"and decorum which, in exposing his wife to the contempt of her own",Pride and Prejudice,14369
1342,"children, was so highly reprehensible. But she had never felt so",Pride and Prejudice,14370
1342,strongly as now the disadvantages which must attend the children of so,Pride and Prejudice,14371
1342,"unsuitable a marriage, nor ever been so fully aware of the evils arising",Pride and Prejudice,14372
1342,"from so ill-judged a direction of talents; talents, which, rightly used,",Pride and Prejudice,14373
1342,"might at least have preserved the respectability of his daughters, even",Pride and Prejudice,14374
1342,if incapable of enlarging the mind of his wife.,Pride and Prejudice,14375
1342,"",Pride and Prejudice,14376
1342,When Elizabeth had rejoiced over Wickham's departure she found little,Pride and Prejudice,14377
1342,other cause for satisfaction in the loss of the regiment. Their parties,Pride and Prejudice,14378
1342,"abroad were less varied than before, and at home she had a mother and",Pride and Prejudice,14379
1342,sister whose constant repinings at the dullness of everything around,Pride and Prejudice,14380
1342,"them threw a real gloom over their domestic circle; and, though Kitty",Pride and Prejudice,14381
1342,"might in time regain her natural degree of sense, since the disturbers",Pride and Prejudice,14382
1342,"of her brain were removed, her other sister, from whose disposition",Pride and Prejudice,14383
1342,"greater evil might be apprehended, was likely to be hardened in all",Pride and Prejudice,14384
1342,her folly and assurance by a situation of such double danger as a,Pride and Prejudice,14385
1342,"watering-place and a camp. Upon the whole, therefore, she found, what",Pride and Prejudice,14386
1342,"has been sometimes found before, that an event to which she had been",Pride and Prejudice,14387
1342,"looking with impatient desire did not, in taking place, bring all the",Pride and Prejudice,14388
1342,satisfaction she had promised herself. It was consequently necessary to,Pride and Prejudice,14389
1342,name some other period for the commencement of actual felicity--to have,Pride and Prejudice,14390
1342,"some other point on which her wishes and hopes might be fixed, and by",Pride and Prejudice,14391
1342,"again enjoying the pleasure of anticipation, console herself for the",Pride and Prejudice,14392
1342,"present, and prepare for another disappointment. Her tour to the Lakes",Pride and Prejudice,14393
1342,was now the object of her happiest thoughts; it was her best consolation,Pride and Prejudice,14394
1342,for all the uncomfortable hours which the discontentedness of her mother,Pride and Prejudice,14395
1342,and Kitty made inevitable; and could she have included Jane in the,Pride and Prejudice,14396
1342,"scheme, every part of it would have been perfect.",Pride and Prejudice,14397
1342,"",Pride and Prejudice,14398
1342,"""But it is fortunate,"" thought she, ""that I have something to wish for.",Pride and Prejudice,14399
1342,"Were the whole arrangement complete, my disappointment would be certain.",Pride and Prejudice,14400
1342,"But here, by carrying with me one ceaseless source of regret in my",Pride and Prejudice,14401
1342,"sister's absence, I may reasonably hope to have all my expectations of",Pride and Prejudice,14402
1342,pleasure realised. A scheme of which every part promises delight can,Pride and Prejudice,14403
1342,never be successful; and general disappointment is only warded off by,Pride and Prejudice,14404
1342,"the defence of some little peculiar vexation.""",Pride and Prejudice,14405
1342,"",Pride and Prejudice,14406
1342,When Lydia went away she promised to write very often and very minutely,Pride and Prejudice,14407
1342,"to her mother and Kitty; but her letters were always long expected, and",Pride and Prejudice,14408
1342,always very short. Those to her mother contained little else than that,Pride and Prejudice,14409
1342,"they were just returned from the library, where such and such officers",Pride and Prejudice,14410
1342,"had attended them, and where she had seen such beautiful ornaments as",Pride and Prejudice,14411
1342,"made her quite wild; that she had a new gown, or a new parasol, which",Pride and Prejudice,14412
1342,"she would have described more fully, but was obliged to leave off in a",Pride and Prejudice,14413
1342,"violent hurry, as Mrs. Forster called her, and they were going off to",Pride and Prejudice,14414
1342,"the camp; and from her correspondence with her sister, there was still",Pride and Prejudice,14415
1342,"less to be learnt--for her letters to Kitty, though rather longer, were",Pride and Prejudice,14416
1342,much too full of lines under the words to be made public.,Pride and Prejudice,14417
1342,"",Pride and Prejudice,14418
1342,"After the first fortnight or three weeks of her absence, health, good",Pride and Prejudice,14419
1342,"humour, and cheerfulness began to reappear at Longbourn. Everything wore",Pride and Prejudice,14420
1342,a happier aspect. The families who had been in town for the winter came,Pride and Prejudice,14421
1342,"back again, and summer finery and summer engagements arose. Mrs. Bennet",Pride and Prejudice,14422
1342,"was restored to her usual querulous serenity; and, by the middle of",Pride and Prejudice,14423
1342,"June, Kitty was so much recovered as to be able to enter Meryton without",Pride and Prejudice,14424
1342,tears; an event of such happy promise as to make Elizabeth hope that by,Pride and Prejudice,14425
1342,the following Christmas she might be so tolerably reasonable as not to,Pride and Prejudice,14426
1342,"mention an officer above once a day, unless, by some cruel and malicious",Pride and Prejudice,14427
1342,"arrangement at the War Office, another regiment should be quartered in",Pride and Prejudice,14428
1342,Meryton.,Pride and Prejudice,14429
1342,"",Pride and Prejudice,14430
1342,The time fixed for the beginning of their northern tour was now fast,Pride and Prejudice,14431
1342,"approaching, and a fortnight only was wanting of it, when a letter",Pride and Prejudice,14432
1342,"arrived from Mrs. Gardiner, which at once delayed its commencement and",Pride and Prejudice,14433
1342,curtailed its extent. Mr. Gardiner would be prevented by business from,Pride and Prejudice,14434
1342,"setting out till a fortnight later in July, and must be in London again",Pride and Prejudice,14435
1342,"within a month, and as that left too short a period for them to go so",Pride and Prejudice,14436
1342,"far, and see so much as they had proposed, or at least to see it with",Pride and Prejudice,14437
1342,"the leisure and comfort they had built on, they were obliged to give up",Pride and Prejudice,14438
1342,"the Lakes, and substitute a more contracted tour, and, according to the",Pride and Prejudice,14439
1342,"present plan, were to go no farther northwards than Derbyshire. In that",Pride and Prejudice,14440
1342,county there was enough to be seen to occupy the chief of their three,Pride and Prejudice,14441
1342,weeks; and to Mrs. Gardiner it had a peculiarly strong attraction. The,Pride and Prejudice,14442
1342,"town where she had formerly passed some years of her life, and where",Pride and Prejudice,14443
1342,"they were now to spend a few days, was probably as great an object of",Pride and Prejudice,14444
1342,"her curiosity as all the celebrated beauties of Matlock, Chatsworth,",Pride and Prejudice,14445
1342,"Dovedale, or the Peak.",Pride and Prejudice,14446
1342,"",Pride and Prejudice,14447
1342,Elizabeth was excessively disappointed; she had set her heart on seeing,Pride and Prejudice,14448
1342,"the Lakes, and still thought there might have been time enough. But it",Pride and Prejudice,14449
1342,was her business to be satisfied--and certainly her temper to be happy;,Pride and Prejudice,14450
1342,and all was soon right again.,Pride and Prejudice,14451
1342,"",Pride and Prejudice,14452
1342,With the mention of Derbyshire there were many ideas connected. It was,Pride and Prejudice,14453
1342,impossible for her to see the word without thinking of Pemberley and its,Pride and Prejudice,14454
1342,"owner. ""But surely,"" said she, ""I may enter his county with impunity,",Pride and Prejudice,14455
1342,"and rob it of a few petrified spars without his perceiving me.""",Pride and Prejudice,14456
1342,"",Pride and Prejudice,14457
1342,The period of expectation was now doubled. Four weeks were to pass away,Pride and Prejudice,14458
1342,"before her uncle and aunt's arrival. But they did pass away, and Mr.",Pride and Prejudice,14459
1342,"and Mrs. Gardiner, with their four children, did at length appear at",Pride and Prejudice,14460
1342,"Longbourn. The children, two girls of six and eight years old, and two",Pride and Prejudice,14461
1342,"younger boys, were to be left under the particular care of their",Pride and Prejudice,14462
1342,"cousin Jane, who was the general favourite, and whose steady sense and",Pride and Prejudice,14463
1342,sweetness of temper exactly adapted her for attending to them in every,Pride and Prejudice,14464
1342,"way--teaching them, playing with them, and loving them.",Pride and Prejudice,14465
1342,"",Pride and Prejudice,14466
1342,"The Gardiners stayed only one night at Longbourn, and set off the",Pride and Prejudice,14467
1342,next morning with Elizabeth in pursuit of novelty and amusement.,Pride and Prejudice,14468
1342,One enjoyment was certain--that of suitableness of companions;,Pride and Prejudice,14469
1342,a suitableness which comprehended health and temper to bear,Pride and Prejudice,14470
1342,inconveniences--cheerfulness to enhance every pleasure--and affection,Pride and Prejudice,14471
1342,"and intelligence, which might supply it among themselves if there were",Pride and Prejudice,14472
1342,disappointments abroad.,Pride and Prejudice,14473
1342,"",Pride and Prejudice,14474
1342,"It is not the object of this work to give a description of Derbyshire,",Pride and Prejudice,14475
1342,nor of any of the remarkable places through which their route thither,Pride and Prejudice,14476
1342,"lay; Oxford, Blenheim, Warwick, Kenilworth, Birmingham, etc. are",Pride and Prejudice,14477
1342,sufficiently known. A small part of Derbyshire is all the present,Pride and Prejudice,14478
1342,"concern. To the little town of Lambton, the scene of Mrs. Gardiner's",Pride and Prejudice,14479
1342,"former residence, and where she had lately learned some acquaintance",Pride and Prejudice,14480
1342,"still remained, they bent their steps, after having seen all the",Pride and Prejudice,14481
1342,"principal wonders of the country; and within five miles of Lambton,",Pride and Prejudice,14482
1342,Elizabeth found from her aunt that Pemberley was situated. It was not,Pride and Prejudice,14483
1342,"in their direct road, nor more than a mile or two out of it. In",Pride and Prejudice,14484
1342,"talking over their route the evening before, Mrs. Gardiner expressed",Pride and Prejudice,14485
1342,an inclination to see the place again. Mr. Gardiner declared his,Pride and Prejudice,14486
1342,"willingness, and Elizabeth was applied to for her approbation.",Pride and Prejudice,14487
1342,"",Pride and Prejudice,14488
1342,"""My love, should not you like to see a place of which you have heard",Pride and Prejudice,14489
1342,"so much?"" said her aunt; ""a place, too, with which so many of your",Pride and Prejudice,14490
1342,"acquaintances are connected. Wickham passed all his youth there, you",Pride and Prejudice,14491
1342,"know.""",Pride and Prejudice,14492
1342,"",Pride and Prejudice,14493
1342,Elizabeth was distressed. She felt that she had no business at,Pride and Prejudice,14494
1342,"Pemberley, and was obliged to assume a disinclination for seeing it. She",Pride and Prejudice,14495
1342,must own that she was tired of seeing great houses; after going over so,Pride and Prejudice,14496
1342,"many, she really had no pleasure in fine carpets or satin curtains.",Pride and Prejudice,14497
1342,"",Pride and Prejudice,14498
